server_id,datid,relid,s_from,s_to,t_from,t_to,dt_sec,relname,schemaname,d_total,d_delay,d_blk_read_t,d_blk_write_t,d_blks_read,d_blks_hit,d_blks_dirty,d_blks_written,d_wal_records,d_wal_fpi,d_wal_bytes,d_tuples_deleted,d_pages_scanned,d_pages_removed,d_recent_dead,d_tuples_frozen,d_vm_visible,d_vm_frozen,d_vm_visible_frozen,d_idx_passes,d_failsafe,d_missed_pages,d_missed_tuples,d_idx_tuples_deleted,d_idx_pages_deleted,d_idx_blks_dirty,d_idx_blks_read,d_idx_blks_hit,d_idx_wal_records,d_idx_wal_bytes,d_idx_total_time,d_idx_failsafe,n_indexes,phase,mode
1,26479,1249,193,194,2026-04-26 11:38:53+03,2026-04-26 11:39:09+03,16.000000,pg_attribute,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,C-border,fixed
1,28343,1249,193,194,2026-04-26 11:38:53+03,2026-04-26 11:39:09+03,16.000000,pg_attribute,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,C-border,fixed
1,26479,1259,193,194,2026-04-26 11:38:53+03,2026-04-26 11:39:09+03,16.000000,pg_class,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,C-border,fixed
1,26479,2608,193,194,2026-04-26 11:38:53+03,2026-04-26 11:39:09+03,16.000000,pg_depend,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,C-border,fixed
1,28343,2608,193,194,2026-04-26 11:38:53+03,2026-04-26 11:39:09+03,16.000000,pg_depend,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,C-border,fixed
1,26479,2619,193,194,2026-04-26 11:38:53+03,2026-04-26 11:39:09+03,16.000000,pg_statistic,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,C-border,fixed
1,28343,2619,193,194,2026-04-26 11:38:53+03,2026-04-26 11:39:09+03,16.000000,pg_statistic,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,C-border,fixed
1,28343,29909,193,194,2026-04-26 11:38:53+03,2026-04-26 11:39:09+03,16.000000,pgbench_accounts,public,1437.880999999994,1039.0599999999977,5.519533000000024,1.6335049999997864,2033,53020,2354,398,27605,1,1653901,7688,22074,0,1403,0,17053,0,500,2,0,0,0,17123,0,0,32118,4357,2731,170796,1953.6060000001453,0,1,C-border,fixed
1,26479,28045,193,194,2026-04-26 11:38:53+03,2026-04-26 11:39:09+03,16.000000,pgbench_accounts,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,C-border,fixed
1,28343,29913,193,194,2026-04-26 11:38:53+03,2026-04-26 11:39:09+03,16.000000,pgbench_branches,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C-border,fixed
1,26479,28049,193,194,2026-04-26 11:38:53+03,2026-04-26 11:39:09+03,16.000000,pgbench_branches,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C-border,fixed
1,26479,28038,193,194,2026-04-26 11:38:53+03,2026-04-26 11:39:09+03,16.000000,pgbench_history,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C-border,fixed
1,28343,29902,193,194,2026-04-26 11:38:53+03,2026-04-26 11:39:09+03,16.000000,pgbench_history,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C-border,fixed
1,28343,29905,193,194,2026-04-26 11:38:53+03,2026-04-26 11:39:09+03,16.000000,pgbench_tellers,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C-border,fixed
1,26479,28041,193,194,2026-04-26 11:38:53+03,2026-04-26 11:39:09+03,16.000000,pgbench_tellers,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C-border,fixed
1,28343,29013,193,194,2026-04-26 11:38:53+03,2026-04-26 11:39:09+03,16.000000,sample_stat_indexes,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,C-border,fixed
1,26479,27149,193,194,2026-04-26 11:38:53+03,2026-04-26 11:39:09+03,16.000000,sample_stat_indexes,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,C-border,fixed
1,28343,28761,193,194,2026-04-26 11:38:53+03,2026-04-26 11:39:09+03,16.000000,sample_stat_io,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,C-border,fixed
1,26479,27063,193,194,2026-04-26 11:38:53+03,2026-04-26 11:39:09+03,16.000000,sample_stat_tables,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,C-border,fixed
1,28343,28927,193,194,2026-04-26 11:38:53+03,2026-04-26 11:39:09+03,16.000000,sample_stat_tables,public,23.329000000000008,18.949999999999932,0.19787599999999994,0,87,188,89,0,182,89,732183,0,94,0,0,2258,94,0,85,0,0,0,0,0,0,0,3,0,0,0,0.09799999999999998,0,3,C-border,fixed
1,28343,28969,193,194,2026-04-26 11:38:53+03,2026-04-26 11:39:09+03,16.000000,sample_stat_tables_total,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,C-border,fixed
1,28343,29489,193,194,2026-04-26 11:38:53+03,2026-04-26 11:39:09+03,16.000000,sample_stat_vacuum_indexes,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,C-border,fixed
1,28343,29467,193,194,2026-04-26 11:38:53+03,2026-04-26 11:39:09+03,16.000000,sample_stat_vacuum_tables,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,C-border,fixed
1,28343,29092,193,194,2026-04-26 11:38:53+03,2026-04-26 11:39:09+03,16.000000,sample_statements,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,C-border,fixed
1,28343,29072,193,194,2026-04-26 11:38:53+03,2026-04-26 11:39:09+03,16.000000,stmt_list,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,C-border,fixed
1,26479,27046,193,194,2026-04-26 11:38:53+03,2026-04-26 11:39:09+03,16.000000,tables_list,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,C-border,fixed
1,28343,28910,193,194,2026-04-26 11:38:53+03,2026-04-26 11:39:09+03,16.000000,tables_list,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,C-border,fixed
1,28343,31752,194,195,2026-04-26 11:39:09+03,2026-04-26 11:39:25+03,16.000000,evs_delete_index_window_labeled,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C-border,fixed
1,28343,31747,194,195,2026-04-26 11:39:09+03,2026-04-26 11:39:25+03,16.000000,evs_delete_window_labeled,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C-border,fixed
1,28343,31715,194,195,2026-04-26 11:39:09+03,2026-04-26 11:39:25+03,16.000000,evs_index_window,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,C-border,fixed
1,28343,31688,194,195,2026-04-26 11:39:09+03,2026-04-26 11:39:25+03,16.000000,evs_window,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,C-border,fixed
1,28343,31721,194,195,2026-04-26 11:39:09+03,2026-04-26 11:39:25+03,16.000000,evs_window_with_indexes,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,C-border,fixed
1,28343,31694,194,195,2026-04-26 11:39:09+03,2026-04-26 11:39:25+03,16.000000,evs_workload_profile,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,C-border,fixed
1,28343,28990,194,195,2026-04-26 11:39:09+03,2026-04-26 11:39:25+03,16.000000,indexes_list,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,C-border,fixed
1,26479,27126,194,195,2026-04-26 11:39:09+03,2026-04-26 11:39:25+03,16.000000,indexes_list,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C-border,fixed
1,28343,29388,194,195,2026-04-26 11:39:09+03,2026-04-26 11:39:25+03,16.000000,last_extension_versions,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,C-border,fixed
1,28343,29697,194,195,2026-04-26 11:39:09+03,2026-04-26 11:39:25+03,16.000000,last_stat_activity_count_srv1,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C-border,fixed
1,26479,27779,194,195,2026-04-26 11:39:09+03,2026-04-26 11:39:25+03,16.000000,last_stat_indexes_srv1,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,C-border,fixed
1,28343,29643,194,195,2026-04-26 11:39:09+03,2026-04-26 11:39:25+03,16.000000,last_stat_indexes_srv1,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,C-border,fixed
1,26479,26914,194,195,2026-04-26 11:39:09+03,2026-04-26 11:39:25+03,16.000000,last_stat_io,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C-border,fixed
1,28343,28778,194,195,2026-04-26 11:39:09+03,2026-04-26 11:39:25+03,16.000000,last_stat_io,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,C-border,fixed
1,26479,27701,194,195,2026-04-26 11:39:09+03,2026-04-26 11:39:25+03,16.000000,last_stat_statements_srv1,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,C-border,fixed
1,28343,29565,194,195,2026-04-26 11:39:09+03,2026-04-26 11:39:25+03,16.000000,last_stat_statements_srv1,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,C-border,fixed
1,26479,27761,194,195,2026-04-26 11:39:09+03,2026-04-26 11:39:25+03,16.000000,last_stat_tables_srv1,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,C-border,fixed
1,28343,29625,194,195,2026-04-26 11:39:09+03,2026-04-26 11:39:25+03,16.000000,last_stat_tables_srv1,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,C-border,fixed
1,26479,1249,194,195,2026-04-26 11:39:09+03,2026-04-26 11:39:25+03,16.000000,pg_attribute,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,C-border,fixed
1,28343,1249,194,195,2026-04-26 11:39:09+03,2026-04-26 11:39:25+03,16.000000,pg_attribute,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,C-border,fixed
1,26479,1259,194,195,2026-04-26 11:39:09+03,2026-04-26 11:39:25+03,16.000000,pg_class,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,C-border,fixed
1,26479,2608,194,195,2026-04-26 11:39:09+03,2026-04-26 11:39:25+03,16.000000,pg_depend,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,C-border,fixed
1,28343,2608,194,195,2026-04-26 11:39:09+03,2026-04-26 11:39:25+03,16.000000,pg_depend,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,C-border,fixed
1,26479,2619,194,195,2026-04-26 11:39:09+03,2026-04-26 11:39:25+03,16.000000,pg_statistic,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,C-border,fixed
1,28343,2619,194,195,2026-04-26 11:39:09+03,2026-04-26 11:39:25+03,16.000000,pg_statistic,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,C-border,fixed
1,28343,29909,194,195,2026-04-26 11:39:09+03,2026-04-26 11:39:25+03,16.000000,pgbench_accounts,public,1407.0190000000002,1047.109999999986,9.60934999999995,10.55023700000038,4175,28585,3396,2614,15911,0,960239,3353,13706,0,135,0,11837,0,42,1,0,0,0,8423,0,0,16972,2481,1363,84996,1048.594000000041,0,1,C-border,fixed
1,26479,28045,194,195,2026-04-26 11:39:09+03,2026-04-26 11:39:25+03,16.000000,pgbench_accounts,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,C-border,fixed
1,28343,29913,194,195,2026-04-26 11:39:09+03,2026-04-26 11:39:25+03,16.000000,pgbench_branches,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C-border,fixed
1,26479,28049,194,195,2026-04-26 11:39:09+03,2026-04-26 11:39:25+03,16.000000,pgbench_branches,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C-border,fixed
1,26479,28038,194,195,2026-04-26 11:39:09+03,2026-04-26 11:39:25+03,16.000000,pgbench_history,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C-border,fixed
1,28343,29902,194,195,2026-04-26 11:39:09+03,2026-04-26 11:39:25+03,16.000000,pgbench_history,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C-border,fixed
1,28343,29905,194,195,2026-04-26 11:39:09+03,2026-04-26 11:39:25+03,16.000000,pgbench_tellers,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C-border,fixed
1,26479,28041,194,195,2026-04-26 11:39:09+03,2026-04-26 11:39:25+03,16.000000,pgbench_tellers,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C-border,fixed
1,28343,29013,194,195,2026-04-26 11:39:09+03,2026-04-26 11:39:25+03,16.000000,sample_stat_indexes,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,C-border,fixed
1,26479,27149,194,195,2026-04-26 11:39:09+03,2026-04-26 11:39:25+03,16.000000,sample_stat_indexes,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,C-border,fixed
1,28343,28761,194,195,2026-04-26 11:39:09+03,2026-04-26 11:39:25+03,16.000000,sample_stat_io,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,C-border,fixed
1,26479,27063,194,195,2026-04-26 11:39:09+03,2026-04-26 11:39:25+03,16.000000,sample_stat_tables,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,C-border,fixed
1,28343,28927,194,195,2026-04-26 11:39:09+03,2026-04-26 11:39:25+03,16.000000,sample_stat_tables,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,C-border,fixed
1,28343,28969,194,195,2026-04-26 11:39:09+03,2026-04-26 11:39:25+03,16.000000,sample_stat_tables_total,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,C-border,fixed
1,28343,29489,194,195,2026-04-26 11:39:09+03,2026-04-26 11:39:25+03,16.000000,sample_stat_vacuum_indexes,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,C-border,fixed
1,28343,29467,194,195,2026-04-26 11:39:09+03,2026-04-26 11:39:25+03,16.000000,sample_stat_vacuum_tables,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,C-border,fixed
1,28343,29092,194,195,2026-04-26 11:39:09+03,2026-04-26 11:39:25+03,16.000000,sample_statements,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,C-border,fixed
1,28343,29072,194,195,2026-04-26 11:39:09+03,2026-04-26 11:39:25+03,16.000000,stmt_list,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,C-border,fixed
1,26479,27046,194,195,2026-04-26 11:39:09+03,2026-04-26 11:39:25+03,16.000000,tables_list,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,C-border,fixed
1,28343,28910,194,195,2026-04-26 11:39:09+03,2026-04-26 11:39:25+03,16.000000,tables_list,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,C-border,fixed
1,28343,31752,195,196,2026-04-26 11:39:25+03,2026-04-26 11:39:37+03,12.000000,evs_delete_index_window_labeled,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C-border,fixed
1,28343,31747,195,196,2026-04-26 11:39:25+03,2026-04-26 11:39:37+03,12.000000,evs_delete_window_labeled,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C-border,fixed
1,28343,31715,195,196,2026-04-26 11:39:25+03,2026-04-26 11:39:37+03,12.000000,evs_index_window,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,C-border,fixed
1,28343,31688,195,196,2026-04-26 11:39:25+03,2026-04-26 11:39:37+03,12.000000,evs_window,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,C-border,fixed
1,28343,31721,195,196,2026-04-26 11:39:25+03,2026-04-26 11:39:37+03,12.000000,evs_window_with_indexes,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,C-border,fixed
1,28343,31694,195,196,2026-04-26 11:39:25+03,2026-04-26 11:39:37+03,12.000000,evs_workload_profile,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,C-border,fixed
1,28343,28990,195,196,2026-04-26 11:39:25+03,2026-04-26 11:39:37+03,12.000000,indexes_list,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,C-border,fixed
1,26479,27126,195,196,2026-04-26 11:39:25+03,2026-04-26 11:39:37+03,12.000000,indexes_list,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C-border,fixed
1,28343,29388,195,196,2026-04-26 11:39:25+03,2026-04-26 11:39:37+03,12.000000,last_extension_versions,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,C-border,fixed
1,28343,29697,195,196,2026-04-26 11:39:25+03,2026-04-26 11:39:37+03,12.000000,last_stat_activity_count_srv1,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C-border,fixed
1,26479,27779,195,196,2026-04-26 11:39:25+03,2026-04-26 11:39:37+03,12.000000,last_stat_indexes_srv1,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,C-border,fixed
1,28343,29643,195,196,2026-04-26 11:39:25+03,2026-04-26 11:39:37+03,12.000000,last_stat_indexes_srv1,public,8.702000000001135,6.06000000000131,0,0,0,581,0,0,258,0,25929,1774,178,0,0,0,178,0,134,1,0,0,0,3505,65,9,58,179,53,11574,5.618000000000393,0,1,C-border,fixed
1,26479,26914,195,196,2026-04-26 11:39:25+03,2026-04-26 11:39:37+03,12.000000,last_stat_io,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C-border,fixed
1,28343,28778,195,196,2026-04-26 11:39:25+03,2026-04-26 11:39:37+03,12.000000,last_stat_io,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,C-border,fixed
1,26479,27701,195,196,2026-04-26 11:39:25+03,2026-04-26 11:39:37+03,12.000000,last_stat_statements_srv1,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,C-border,fixed
1,28343,29565,195,196,2026-04-26 11:39:25+03,2026-04-26 11:39:37+03,12.000000,last_stat_statements_srv1,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,C-border,fixed
1,26479,27761,195,196,2026-04-26 11:39:25+03,2026-04-26 11:39:37+03,12.000000,last_stat_tables_srv1,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,C-border,fixed
1,28343,29625,195,196,2026-04-26 11:39:25+03,2026-04-26 11:39:37+03,12.000000,last_stat_tables_srv1,public,8.413000000000011,6.010000000000218,0,0,0,587,0,0,268,0,24307,1409,187,0,0,0,187,0,146,1,0,0,0,2806,50,6,45,129,36,8060,4.045999999999935,0,1,C-border,fixed
1,26479,1249,195,196,2026-04-26 11:39:25+03,2026-04-26 11:39:37+03,12.000000,pg_attribute,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,C-border,fixed
1,28343,1249,195,196,2026-04-26 11:39:25+03,2026-04-26 11:39:37+03,12.000000,pg_attribute,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,C-border,fixed
1,26479,1259,195,196,2026-04-26 11:39:25+03,2026-04-26 11:39:37+03,12.000000,pg_class,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,C-border,fixed
1,26479,2608,195,196,2026-04-26 11:39:25+03,2026-04-26 11:39:37+03,12.000000,pg_depend,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,C-border,fixed
1,28343,2608,195,196,2026-04-26 11:39:25+03,2026-04-26 11:39:37+03,12.000000,pg_depend,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,C-border,fixed
1,26479,2619,195,196,2026-04-26 11:39:25+03,2026-04-26 11:39:37+03,12.000000,pg_statistic,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,C-border,fixed
1,28343,2619,195,196,2026-04-26 11:39:25+03,2026-04-26 11:39:37+03,12.000000,pg_statistic,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,C-border,fixed
1,28343,29909,195,196,2026-04-26 11:39:25+03,2026-04-26 11:39:37+03,12.000000,pgbench_accounts,public,2431.087999999989,1914.6199999999953,7.073973000000024,20.823303000000124,8831,28614,7258,6720,17184,6,1087841,2074,16630,0,92,0,14798,0,18,1,0,0,0,5569,139,929,18139,4112,1626,169632,1359.8259999998845,0,1,C-border,fixed
1,26479,28045,195,196,2026-04-26 11:39:25+03,2026-04-26 11:39:37+03,12.000000,pgbench_accounts,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,C-border,fixed
1,28343,29913,195,196,2026-04-26 11:39:25+03,2026-04-26 11:39:37+03,12.000000,pgbench_branches,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C-border,fixed
1,26479,28049,195,196,2026-04-26 11:39:25+03,2026-04-26 11:39:37+03,12.000000,pgbench_branches,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C-border,fixed
